Nome;Sobrenome;Data de Nascimento;Idade
Camilo;Murtinho;25/09/1992
Camilo;Ourique;17/11/1998
Camilo;Robalo;23/05/1999
Capitolina;Ferreyra;25/12/2000
Capitolina;Jucá;05/12/1984
Capitolina;Rego;19/12/1960
Capitolina;Viana;01/04/1985
Capitolino;Alencar;17/09/1997
Capitolino;Castelo Branco;11/12/1987
Capitolino;Portella;05/02/1974
Capitolino;Águeda;24/12/1981
Carina;Guilheiro;20/01/1982
Carina;Telinhos;04/11/1971
Carina;Velásquez;25/04/1979
Carina;Viveros;22/09/1994
Carine;Lameiras;13/05/1976
Carine;Tabosa;25/09/1963
Carine;Taveira;02/03/1984
Carla;Ferreira;08/09/1987
Carla;Jardim;09/09/1991
Carla;Magalhães;11/04/1994
Carla;Murtinho;08/09/1986
Carla;Pirassununga;25/05/1964
Carla;Rabelo;15/06/2000
Carla;Soares;14/12/1961
Carla;Vellozo;07/06/1969
Carla;Álvaro;24/01/1997
Carlos;Carvalhaes;15/08/1996
Carlos;Farias;05/03/1977
Carlos;Figueiredo;01/11/1986
Carlos;Figueiroa;02/08/1972
Carlos;Guaraciaba;04/05/1999
Carlota;Balladares;08/08/1960
Carlota;Briones;08/06/1977
Carlota;Ginjeira;17/04/1965
Carlota;Goes;23/07/1969
Carlota;Iglesias;02/11/2000
Carlota;Noguera;08/08/1960
Carlota;Núñez;04/03/1966
Carlota;Varanda;13/06/1997
Carmem;Bonilha;16/04/1966
Carmem;Bugallo;24/07/1978
Carmem;Malheiro;22/07/1994
Carmem;Piñero;16/01/1984
Carmem;Tupinambá;13/03/1964
Carminda;Borba;21/05/1994
Carminda;Buenaventura;13/05/1977
Carminda;Carvajal;21/05/1982
Carminda;Cezimbra;21/08/1996
Carminda;Espírito Santo;09/08/1970
Carminda;Pirajá;06/03/1960
Carminda;Portela;10/05/1965
Carminda;Sarmento;19/07/1971
Carminda;Siebra;07/03/1992
Carminda;Talhão;21/07/1960
Carminda;Tupinambá;09/09/1974
Carolina;Arruda;17/09/1987
Carolina;Granjeiro;23/02/1971
Carolina;Leça;12/06/1992
Carolina;Simões;13/03/1963
Casimiro;Barros;10/01/1973
Casimiro;Bicudo;25/08/2000
Casimiro;Bugallo;08/04/1998
Casimiro;Cotegipe;13/12/1988
Casimiro;Guedella;07/01/2000
Casimiro;Herrera;16/03/1968
Casimiro;Landim;23/07/1974
Casimiro;Mantas;07/01/1988
Casimiro;Padilha;04/09/1999
Casimiro;Peláez;19/08/1981
Casimiro;Reis;21/09/1962
Casimiro;Valverde;03/03/1964
Cassandra;Acatauaçu;03/05/1978
Cassandra;Bicudo;10/05/1989
Cassandra;Botelho;05/04/1984
Cassandra;Godoi;20/04/1988
Cassandra;Hernández;01/01/1987
Cassandra;Ignacio;14/04/1997
Cassandra;Pádua;22/12/1972
Cassandra;Torres;18/07/1987
Cassandra;Viana;15/06/1967
Catarina;Carvalhosa;20/03/1963
Catarina;Castello Branco;21/12/1963
Catarina;Damasceno;03/08/1965
Catarina;Linares;22/09/1980
Catarina;Mendoza;24/04/1986
Catarina;Queiroga;18/04/1996
Catarina;Viana;04/12/1978
Catarino;Acuña;06/09/1983
Catarino;Alencastre;13/04/2000
Catarino;Bezerril;11/05/1965
Catarino;Herrera;03/11/1975
Catarino;Louzada;25/05/1984
Catarino;Mata;04/04/1972
Catarino;Morales;06/09/1970
Catarino;Raposo;17/05/1999
Catarino;Reguera;12/08/1965
Catarino;Seixas;10/11/1970
Catarino;Tristán;11/08/1999
Caubi;Trinidad;20/11/1990
Cauã;Acatauaçu;08/05/1999
Cauã;Bandeira;16/12/1977
Cauã;Lobato;02/01/1989
Cauã;Matos;12/01/1984
Cauã;Oleiro;12/09/1994
Cauã;Pinto;19/12/1995
Cauã;Rebouças;15/11/1998
Cauã;Zagallo;12/09/1964
Cauê;Bivar;08/03/1970
Cauê;Chaves;10/05/1977
Cauê;Cyrne;02/08/1993
Cauê;Manso;14/08/1977
Cauê;Mieiro;13/05/1960
Cauê;Outeiro;14/10/1977
Caím;Pestana;04/03/1991
Caím;Tavera;04/12/1971
Caím;Torquato;05/10/1989
Caím;Valladares;09/06/1992
Cecília;Belmonte;18/02/1968
Cecília;Carlos;03/09/1971
Cecília;Conde;16/02/1970
Cecília;Correia;05/06/1984
Cecília;Falcão;12/08/1986
Cecília;Lamego;03/02/1993
Cecília;Leme;20/07/1995
Cecília;Piteira;01/11/1967
Celeste;Freyre;16/10/1983
Celeste;Gracia;04/10/1961
Celeste;Jardim;21/05/1989
Celeste;Novais;21/08/1988
Celeste;Paz;14/04/1970
Celeste;Sardinha;19/01/1998
Celestina;Alves;10/11/1990
Celestina;Castelbranco;22/02/2000
Celestina;Damasceno;10/04/1984
Celestina;Sotomayor;21/12/1980
Celestina;Teles;06/12/1967
Celestino;Carreiro;13/02/1979
Celestino;Galindo;18/12/1979
Celestino;Isla;13/05/1964
Celestino;Quiroga;02/04/1978
Celestino;Seabra;20/09/1987
Celestino;Vilanova;04/03/1990
Celina;Carrasco;06/10/1969
Celina;Godoy;24/04/1991
Celina;Losada;14/12/1963
Celina;Simón;09/02/1962
Celina;Tabalipa;24/03/1984
Celina;Teles;09/11/1975
Celina;Zagallo;06/04/1998
Celso;Alancastro;09/06/1978
Celso;Bettencourt;23/09/1986
Celso;Carvalho;25/02/1964
Celso;Estrada;11/02/1963
Celso;Ferrera;14/06/1997
Celso;Sacadura;24/07/1972
Celso;Vellozo;18/01/1995
Cesário;Faustino;10/10/1999
Cesário;Osorio;19/11/1980
Cesário;Terra;12/01/1988
Cesário;Vázquez;15/04/1969
Cid;Mota;24/06/1971
Cid;Passarinho;25/11/1964
Cid;Quadros;24/12/1995
Cid;Santarém;21/02/1978
Cid;Siebra;04/03/1981
Cid;Valiente;07/07/1964
Cidália;Campelo;16/09/1990
Cidália;Domingos;07/05/1975
Cidália;Jucá;24/01/1983
Cidália;Larangeira;06/11/1999
Cidália;Pederneiras;19/10/1986
Cidália;Santos;18/10/1984
Cidália;Sarabia;12/10/1979
Cidália;Thomé;13/10/1983
Clara;Baião;16/10/1992
Clara;Cantanhede;09/03/1988
Clara;Carvalhais;06/03/1975
Clara;Casado;22/10/1999
Clara;Faia;08/03/1978
Clara;Felgueira;22/09/1986
Clara;Flores;02/06/1990
Clara;Javier;16/10/1988
Clara;Nóbrega;14/07/1961
Clarindo;Carvalhal;18/10/1990
Clarindo;Lousã;09/08/1984
Clarindo;Pena;04/08/1991
Clarindo;Vázquez;17/09/1962
Clarisse;Corrêa;05/10/1999
Clarisse;Leitão;21/05/1998
Clarisse;Moura;05/01/1992
Clarisse;Noronha;09/07/1983
Claudemira;Barrocas;06/04/1963
Claudemira;Bastos;06/12/1987
Claudemira;Gomes;21/02/1984
Claudemira;Meneses;16/07/1962
Claudemira;Picanço;07/02/1968
Claudemira;Suárez;13/01/1967
Claudemiro;Antunes;07/12/1990
Claudemiro;Castanheira;23/04/1999
Claudemiro;Martínez;10/04/1997
Claudemiro;Mexia;11/09/1975
Cleiton;Bethecourt;02/06/1998
Cleiton;Cantanhede;10/02/1991
Cleiton;Gouvêa;20/08/1966
Cleiton;Lima;07/12/1961
Cleiton;Quinaz;22/06/1962
Cleiton;Saltão;16/05/1975
Cleiton;Seixas;05/05/1998
Cleiton;Simão;03/12/1976
Clementina;Brandão;09/06/1964
Clementina;Cambezes;12/10/1989
Clementina;Cardozo;02/04/1968
Clementina;Cezimbra;23/12/1967
Clementina;Doutel;20/05/1990
Clementina;Grilo;23/10/1969
Clementina;Hierro;09/07/1980
Clementina;Silvera;13/12/1963
Cleusa;Abelho;10/02/1987
Cleusa;Aldea;08/09/1996
Cleusa;Bacelar;06/03/1973
Cleusa;Barroso;10/09/1996
Cleusa;Casqueira;01/03/1989
Cleusa;Fogassa;03/05/1996
Cleusa;França;02/06/1970
Cleusa;Garrido;17/01/1995
Cleusa;Goes;01/04/1989
Cleusa;Júdice;19/06/1980
Cleusa;Mariz;16/11/1968
Cleusa;Peralta;04/05/1960
Cleusa;Tristán;03/09/1982
Clotilde;Camelo;03/08/1981
Clotilde;Cardozo;25/04/1980
Clotilde;Enríquez;04/05/1995
Clotilde;Fortunato;11/01/1991
Clotilde;Igrejas;22/09/2000
Clotilde;Lagoa;07/01/1961
Clotilde;Lampreia;21/06/1993
Clotilde;Mesquita;06/10/1965
Clotilde;Suárez;24/10/1989
Clotilde;Thomé;12/06/1977
Cláudia;Barrios;24/07/1970
Cláudia;Cardim;11/06/1969
Cláudia;Damazio;20/10/1974
Cláudia;Guedez;03/11/1984
Cláudia;Jiménez;17/01/1976
Cláudia;Pinho;14/04/1965
Cláudia;Villas;14/04/1963
Cláudia;Ximenes;02/03/1965
Cláudio;Barreto;09/02/1973
Cláudio;Lobato;17/11/1962
Cláudio;Mont'Alverne;11/03/1985
Cláudio;Paredes;07/04/2000
Cláudio;Pirassununga;11/09/1997
Clóvis;Carrasqueira;21/09/1992
Clóvis;Quintana;21/07/1981
Clóvis;Álvares;16/11/1995
Collin;Gago;17/07/1991
Collin;Godói;10/03/1981
Collin;Moreno;13/02/1968
Collin;Teodoro;21/11/1977
Collin;Terra;10/03/1996
Collin;Vidigal;04/06/1962
Comecus;Almada;15/12/1980
Comecus;Andrade;02/04/1997
Comecus;Barcellos;17/12/1993
Comecus;Bocaiúva;07/05/1993
Comecus;Faria;13/02/2000
Comecus;Gorjão;05/01/1984
Comecus;Ipiranga;02/10/1978
Comecus;Siqueira;12/01/1975
Conceição;Abasto;03/06/1977
Conceição;Bentes;17/02/1960
Conceição;Borja;01/01/1976
Conceição;Damásio;03/08/1978
Conceição;Guaraná;05/05/1996
Conceição;Mederos;02/03/1972
Conceição;Verissimo;22/03/1973
Conrado;Beltrán;01/10/1979
Conrado;Britto;10/10/1982
Conrado;Infante;12/02/1991
Conrado;Inácio;11/06/1964
Conrado;Teodoro;05/04/1982
Conrado;Valim;19/05/1970
Conrado;Valle;09/11/1982
Constantino;Aleixo;24/07/1962
Constantino;Boga;05/03/1997
Constantino;Girão;10/02/1979
Constantino;Jesús;01/07/1969
Constantino;Lencastre;17/02/1969
Constantino;Salazar;18/01/1993
Constança;Gouvêa;04/06/1974
Constança;Lisboa;13/02/1998
Constança;Quintanilha;13/08/1973
Constança;Quintero;05/10/1983
Cora;Cambaúva;22/09/1963
Cora;Cayubi;24/06/1968
Cora;Furtado;25/11/1984
Cora;Luz;14/07/1965
Cora;Passarinho;02/01/1965
Cora;Regalado;09/03/1993
Cora;Valladares;15/09/1961
Corina;Amarante;13/09/1998
Corina;Ataíde;12/11/1973
Corina;Borba;08/03/1967
Corina;Ferreyra;17/07/1965
Corina;Lousada;09/09/1964
Corina;Macedo;17/03/1965
Corina;Medina;15/12/1966
Corina;Ramos;17/12/1963
Corina;Valim;14/09/1998
Cosme;Braga;10/02/1999
Cosme;Valim;05/06/1974
Cosperranho;Fuentes;16/12/1967
Cosperranho;Galvão;16/09/1992
Cosperranho;Saraíba;15/01/1992
Cosperranho;Valadão;09/05/1971
Crispim;Araújo;04/11/1972
Crispim;Cabreira;12/07/1963
Crispim;Carrilho;08/02/1969
Crispim;Duarte;18/10/1987
Crispim;Montero;03/12/1992
Crispim;Pardo;10/01/1962
Crispim;Verguero;15/11/1977
Cristiana;Campelo;08/09/2000
Cristiana;Clementino;08/11/2000
Cristiana;Fernández;04/03/1976
Cristiana;Motta;16/05/1967
Cristiana;Portella;19/06/1975
Cristiana;Saldanha;19/12/1968
Cristiana;Veríssimo;10/09/1970
Cristiano;Albuquerque;09/08/1999
Cristiano;Baranda;12/05/1991
Cristiano;Canela;19/05/1978
Cristiano;Figueiroa;01/12/1970
Cristiano;Melo;06/12/1972
Cristiano;Neves;01/06/1990
Cristiano;Salgueiro;15/08/1960
Cristiano;Sardina;05/04/1978
Cristiano;Varanda;12/05/1973
Cristina;Caballero;16/03/1960
Cristina;Fraga;04/10/1992
Cristina;Quintão;18/07/1993
Cristina;Teles;08/02/1987
Cristina;Valerio;23/06/1979
Cristóvão;Acatauaçu;05/07/1967
Cristóvão;Arouca;09/05/1960
Cristóvão;Carvalhoso;16/11/1977
Cristóvão;Castilho;25/07/1980
Cristóvão;Cortês;01/08/1972
Cristóvão;Farinha;25/11/1969
Cristóvão;Montenegro;12/08/1978
Custódio;Bentes;03/07/1999
Custódio;Grillo;23/06/1967
Custódio;Mendonça;05/08/1975
Custódio;Montero;13/08/1996
Custódio;Nunes;02/08/1984
Custódio;Orriça;25/03/1968
Custódio;Pêcego;12/03/1970
Cássia;Barreiro;23/03/1980
Cássia;Granjeia;15/09/1973
Cássia;Novalles;09/10/1968
Cássia;Rebimbas;10/04/1993
Cássia;Themes;03/11/1961
Cássio;Canhão;16/05/1992
Cássio;Capiperibe;23/06/1985
Cássio;Freyre;23/01/1961
Cássio;Guerra;25/05/1966
Cássio;Teves;07/03/1992
Cátia;Bethancout;11/04/1999
Cátia;Leiria;12/06/1986
Cátia;Ramallo;11/06/1981
Cátia;Talhão;16/10/1986
Cátia;Valadão;17/12/1975
Cândida;Cortesão;21/12/1985
Cândida;Fraga;03/12/1966
Cândida;Isla;19/05/1971
Cândida;Manso;21/11/1981
Cândida;Mariz;22/03/1972
Cândida;Pena;07/05/1993
Cândido;Lagos;22/07/1990
Célia;Bacelar;01/08/1960
Célia;Hurtado;01/11/1972
Célia;Mirandela;20/06/1972
Célia;Naves;15/02/1989
Célia;Noguera;14/02/1964
Célia;Sacadura;23/06/1963
Célia;Álvaro;18/03/1979
César;Alcoforado;05/04/1967
César;Alencar;21/12/1977
César;Verguero;15/04/1985
Dalila;Bacelar;04/01/1983
Dalila;Cisneros;11/01/1985
Dalila;Mafra;02/11/1998
Dalila;Picanço;18/06/1962
Dalila;Valadares;13/05/1962
Damião;Isla;11/03/1981
Damião;Mascarenhas;21/01/1983
Damião;Quintais;20/09/1964
Damião;Rijo;08/05/1968
Daniel;Caminha;02/09/1975
Daniel;Castel-Branco;11/06/1969
Daniel;Hierro;23/07/1991
Daniel;Onofre;16/12/1983
Daniela;Antúnez;15/10/1967
Daniela;Azevedo;10/03/1969
Daniela;Batata;09/09/1975
Daniela;Braga;06/08/1993
Daniela;Castello;23/12/1992
Daniela;Quintal;14/07/1960
Daniela;Sobreira;22/05/1962
Daniela;Tupinambá;06/02/1981
Danilo;Affonso;07/09/1985
Danilo;Arruda;05/09/1990
Danilo;Athayde;14/01/1980
Danilo;Ipiranga;18/07/1963
Danilo;Lucena;14/03/1984
Danilo;Passos;08/08/1974
Danilo;Ríos;19/07/1998
Danilo;Vidal;07/07/1971
David;Acuña;24/02/1978
David;Bairros;11/03/1978
David;Guerra;02/04/1987
David;Mourato;03/04/1976
David;Puerto;09/11/1966
David;Rosa;24/05/1991
David;Vilas;17/10/1992
Davide;Alencastre;07/01/1962
Davide;Baldaia;17/03/1971
Davide;Melo;16/10/1984
Davide;Norões;05/02/1998
Davide;Novais;13/07/1965
Deise;Barra;05/02/1980
Deise;Casado;23/06/1990
Deise;Clementino;10/08/1991
Deise;Dornelles;05/11/1960
Delfim;Amorín;24/07/1987
Delfim;Braz;07/03/1996
Delfim;Castello;06/11/1981
Delfim;Freitas;16/03/2000
Delfim;Núñez;05/03/1998
Delfina;Bahia;10/01/1964
Delfina;Coutinho;09/05/1980
Delfina;Dutra;13/04/1961
Delfina;Granjeiro;15/02/1968
Delfina;Lins;02/10/1998
Delfina;Maia;05/09/1984
Delfina;Mora;01/11/1960
Delfina;Pasos;05/06/1981
Delfina;Ramos;19/02/1973
Delfina;Rico;09/12/1966
Delfina;Zarco;19/07/1982
Denise;Alcántara;10/09/1996
Denise;Cortés;15/02/1960
Denise;Diniz;09/05/1971
Denise;Dâmaso;03/10/1969
Denise;Estrella;04/02/1981
Denise;Fagundes;02/10/1992
Denise;Gracia;06/04/1992
Denise;Melgaço;01/07/1985
Denise;Parahyba;24/08/1986
Denise;Villas;01/10/1997
Deolinda;Arouca;04/03/1991
Deolinda;Barreto;20/01/1973
Deolinda;Fialho;16/02/1987
Deolinda;Mansilla;04/01/1966
Deolinda;Marroquim;02/02/1974
Deolinda;Menna;14/10/1969
Deolinda;Távora;14/03/1983
Deolindo;Barboza;20/10/1995
Deolindo;Collares;17/12/1974
Deolindo;Cuaresma;04/09/1987
Deolindo;Ferro;05/10/1963
Deolindo;Loureiro;25/10/1987
Deolindo;Sintra;23/03/1998
Deolindo;Toledo;21/06/1993
Derli;Bezerril;08/01/1991
Derli;Boaventura;15/05/1962
Derli;Cachoeira;15/07/1994
Derli;Felgueiras;21/06/1990
Derli;Téllez;13/10/1982
Derli;Ulloa;12/11/1974
Derli;Vilhena;19/10/1988
Derli;Ximenes;09/12/1966
Diamantino;Feitosa;02/10/1960
Diamantino;Milheiro;04/08/1987
Diamantino;Pinhal;06/06/1968
Diamantino;Rios;18/02/1990
Diana;Carijó;25/03/1986
Diana;Collaço;17/11/1999
Diana;Ferrera;20/04/1998
Diana;Figueira;11/10/1990
Diana;Lamego;20/12/1963
Diana;Mantas;03/01/1998
Diana;Varela;23/06/1966
Dina;Diegues;14/01/1977
Dina;Quental;07/12/1979
Dina;Reino;15/03/1995
Dina;Terra;03/04/1993
Dinarte;Iglesias;14/05/1970
Dinarte;Malheiros;20/05/1978
Dinarte;Sacramento;18/09/1976
Dinis;Abranches;21/07/1969
Dinis;Castilho;20/03/1987
Dinis;Cavalheiro;05/04/1960
Dinis;Freyria;11/05/2000
Dinis;Madureira;21/02/1974
Dinis;Osório;09/04/1990
Dino;Ipanema;09/05/1962
Dino;Olivares;11/09/1963
Dino;Póvoas;04/06/1960
Dino;Quintanilha;07/08/1993
Dino;Santos;24/06/1983
Dino;Tabares;08/05/1980
Diodete;Collares;17/07/1991
Diodete;Dinis;15/10/1960
Diodete;Fróis;22/03/1998
Diodete;Guimaraens;22/12/1963
Diodete;López;14/11/1982
Diodete;Osório;10/06/1994
Diodete;Pamplona;25/03/1987
Diodete;Pinhal;17/06/1998
Diodete;Queirós;20/03/1977
Diodete;Regalado;25/08/1985
Diodete;Siqueira;07/08/1966
Diogo;Carqueijeiro;01/05/1995
Diogo;Castanho;04/05/1994
Diogo;Morgado;11/04/1967
Diogo;Paixão;23/02/1975
Dionísio;Brás;05/05/1975
Dionísio;Café;04/08/1985
Dionísio;Leal;03/05/1963
Dionísio;Maior;25/06/1962
Dionísio;Nogueira;02/06/1997
Dionísio;Peláez;13/03/1991
Dionísio;Zambujal;08/06/1986
Dirceu;Borges;22/03/1992
Dirceu;Inês;12/11/1988
Dirceu;Linhares;05/04/1978
Dirceu;Madureira;11/09/1975
Dirceu;Padilla;10/03/1986
Dirceu;Regalado;20/12/1992
Diógenes;Assunção;04/02/1996
Diógenes;Estrada;20/05/1985
Diógenes;Paraguaçu;18/05/1975
Domingas;Cardoso;08/10/1975
Domingas;Feitosa;13/11/1984
Domingas;Salazar;06/07/1962
Domingas;Serpa;03/10/1974
Domingas;Sá;16/11/1973
Domingos;Ataíde;13/05/1981
Domingos;Hidalgo;21/05/1974
Domingos;Linares;14/02/1970
Domingos;Pessoa;25/07/1960
Domingos;Soto;09/09/1990
Domingos;Vilas;02/08/1967
Domingos;Villaça;12/07/1976
Donata;Dâmaso;01/02/1980
Donata;Inácio;19/08/2000
Donata;Pena;20/12/1970
Donata;Pádua;13/07/1961
Donata;Páez;14/06/1960
Donata;Simón;21/01/1963
Donata;Vasques;18/12/1960
Donato;Avelar;14/10/1975
Donato;Belém;20/09/1977
Donato;Larangeira;09/09/1970
Donato;Menna;03/04/1971
Donato;Salgueiro;14/06/1977
Dora;Cardin;15/01/1981
Dora;Junqueira;23/05/1987
Dora;Themes;03/08/1986
Dorindo;Campelo;14/01/1974
Dorindo;Conceição;16/06/1989
Dorindo;Delgado;02/04/1979
Dorindo;Ferraço;19/03/1999
Dorindo;Martinho;18/07/1968
Dorindo;Peçanha;17/03/1994
Dorindo;Robalo;24/04/1987
Doroteia;França;18/11/1966
Doroteia;Loio;17/03/1976
Doroteia;Pino;15/02/1964
Doroteia;Pires;01/05/1984
Doroteia;Ramires;21/01/1971
Duarte;Carrillo;06/10/1975
Duarte;Cascaes;15/05/1982
Duarte;Fagundes;20/11/1986
Duarte;Mesquita;15/11/1991
Duarte;Negromonte;06/02/2000
Duarte;Valgueiro;07/08/1995
Dulce;Abreu;08/06/1974
Dulce;Barretto;15/02/1985
Dulce;Correia;10/07/1991
Dulce;Grande;10/10/1980
Dulce;Gutiérrez;02/09/1997
Dulce;Martínez;13/08/1968
Dulce;Ruela;14/03/1993
Dália;Aragón;14/09/1997
Dália;Castro;19/08/1979
Dália;Clementino;14/09/2000
Dália;Figueira;14/05/1972
Dália;Quintal;14/11/2000
Dália;Regueira;22/09/1976
Dália;Rodovalho;15/04/1981
Débora;Tabajara;09/02/1966
Débora;Villar;21/06/1998
Délia;Goulart;15/10/1963
Délia;Saraiva;09/10/1967
Délio;Buenaventura;20/06/1986
Délio;Dorneles;14/09/1985
Délio;Isla;21/11/1988
Délio;Macieira;19/07/1995
Délio;Medeiros;21/02/1967
Délio;Rocha;09/05/1992
Délio;Tabosa;04/12/1994
Délio;Vidigal;22/03/1995
Edgar;Albuquerque;24/06/1988
Edgar;Arruda;22/11/1998
Edgar;Caneira;16/08/1962
Edgar;Ferrão;16/05/1989
Edgar;Jesus;23/06/1997
Edgar;Milheiro;19/04/1970
Edgar;Velasques;09/02/1988
Edite;Amorim;09/09/1996
Edite;Brandão;21/02/1971
Edite;Carvalhal;12/03/1988
Edite;Puerto;15/11/1984
Edite;Simón;05/12/1968
Edite;Viégas;23/12/1966
Edmundo;Bairros;06/02/1972
Edmundo;Carvalheira;07/03/1996
Edmundo;Gentil;23/09/1988
Edmundo;Marcondes;10/08/1976
Eduarda;Ataíde;09/06/1974
Eduarda;Barcelos;25/04/1990
Eduarda;Ferrera;18/05/1978
Eduarda;Perdigón;06/10/1990
Eduardo;Carromeu;09/09/1984
Eduardo;Ferreyra;24/02/1965
Eduardo;Festas;21/02/1980
Eduardo;Linares;06/07/1968
Eduardo;Lousado;21/05/1987
Eduardo;Mayor;02/03/1989
Eduardo;Parreira;15/07/1968
Eduardo;Pirajá;02/07/1988
Eduardo;Sardina;13/12/1965
Eduardo;Álvaro;20/08/1966
Egas;Velázquez;09/12/1965
Elba;Coitinho;25/08/1966
Elba;Hollanda;19/05/1971
Elba;Otero;09/09/2000
Elba;Salazar;15/03/1971
Elba;Seixas;13/08/1963
Elba;Velasco;01/03/1996
Elba;Vianna;17/03/1983
Elia;Aragão;08/02/1993
Elia;Barbosa;16/12/1969
Elia;Cabreira;03/05/1964
Elia;Salomón;24/01/1984
Elias;Abasto;03/11/1976
Elias;Beserril;03/05/1981
Elias;Pederneiras;24/04/1996
Elisa;Colaço;12/10/1974
Elisa;Pedrozo;21/08/1996
Elisabete;Bugalho;21/10/1982
Elisabete;Hollanda;23/12/1983
Elisabete;López;09/07/1969
Elisabete;Rosmaninho;03/11/1961
Elisabete;Sequeira;08/06/1997
Elisabete;Tristán;07/09/1990
Eliseu;Borba;12/11/1966
Eliseu;Jucá;10/12/1967
Eliseu;Mendoza;14/03/1993
Eliseu;Quirós;10/04/1997
Eliseu;Santana;14/01/1975
Eliseu;Travassos;14/07/1998
Eliseu;Velázquez;08/04/1981
Eloi;Buenaventura;02/02/1975
Eloi;Marins;22/11/1999
Eloi;Pêssego;13/06/1981
Eloi;Quinta;01/12/1960
Eloi;Zagalo;13/01/1969
Elsa;Aldea;21/12/1982
Elsa;Barcellos;17/12/1981
Elsa;Bastos;02/04/1981
Elsa;Bonilha;17/10/1979
Elsa;Brasil;20/09/1999
Elsa;Cervera;09/10/1961
Elsa;Cipriano;11/11/1998
Elsa;Costa;09/12/1981
Elsa;Freiria;11/07/1968
Elsa;Souto;24/12/1963
Elvira;Baldaia;24/05/1967
Elvira;Carijó;02/09/1986
Elvira;Junquera;14/06/1974
Elvira;Negreiros;16/08/1977
Elvira;Queirós;05/03/1992
Elvira;Robalo;02/01/1976
Eládio;Alves;22/12/1968
Eládio;Brás;09/01/1974
Eládio;Moita;13/03/1993
Eládio;Osório;25/12/1962
Ema;Campello;06/03/1999
Ema;Carromeu;12/05/1971
Ema;Garcés;01/10/1975
Ema;Marques;22/08/1994
Ema;Villalobos;22/08/1978
Emanuel;Quintão;16/04/1992
Emanuel;Velasco;21/09/1968
Emanuela;Aragón;17/12/1967
Emanuela;Custódio;08/04/1987
Emanuela;Hollanda;08/10/1964
Emanuela;Milheiro;25/03/1994
Emanuela;Rebelo;11/05/1998
Emanuela;Sampaio;06/05/1999
Emanuela;Vilas-Boas;07/08/1980
Emiliana;Bethancout;23/03/1969
Emiliana;Larangeira;23/06/1978
Emiliana;Pino;10/12/1971
Emiliana;Portugal;19/01/1966
Emiliano;Castaño;16/01/1996
Emiliano;Olaio;17/07/1977
Emiliano;Palma;13/08/1964
Emídio;Miguel;17/10/1962
Emídio;Piteira;05/01/1998
Emídio;Taborda;04/12/1980
Emília;Bezerra;08/11/1960
Emília;Caballero;12/07/1961
Emília;Cachão;15/02/1972
Emília;Homem;24/03/1963
Emília;Ipiranga;24/12/1998
Emília;Leiria;06/03/1972
Emília;Morales;06/12/1973
Emília;Pimentel;05/06/1962
Emília;Rebocho;10/04/1964
Emília;Sousa;13/12/1965
Emílio;Canadas;18/09/1973
Emílio;Dorneles;25/06/1971
Enia;;23/06/1979
Enia;;24/06/1968
Enia;;14/02/1987
Enia;;12/04/1989
Enia;;05/05/1993
Enia;;21/06/1986
Enia;;08/04/1995
Enia;;20/02/1994
Enia;;02/05/1980
Enia;;13/06/1978
Enilda;Abreu;25/11/1982
Enilda;Bicudo;14/06/1990
Enilda;Canela;17/12/1976
Enilda;Jardim;02/09/1980
Enilda;Leiria;17/11/1974
Enilda;Modesto;09/01/1984
Enilda;Negrão;08/02/1981
Epaminondas;Carijó;24/12/1988
Epaminondas;Gameiro;01/08/1987
Epaminondas;Mendoza;22/01/1994
Epaminondas;Seixas;22/04/1962
Epifânia;Amado;11/10/1996
Epifânia;Barrios;10/07/1979
Epifânia;Barrios;04/05/1979
Epifânia;Borges;22/01/1984
Epifânia;Bragança;11/11/1976
Epifânia;Esparteiro;25/11/1991
Epifânia;Fogaça;07/07/1960
Epifânia;Galvão;08/05/1985
Epifânia;Gonsalves;07/11/1975
Epifânia;Gusmão;03/02/1975
Epifânia;Rufino;21/06/1960
Ermelinda;Bello;21/12/1999
Ermelinda;Godói;06/09/1997
Ermelinda;Grangeia;19/06/1968
Ermelinda;Leão;06/01/1972
Ermelinda;Mansilha;24/02/1980
Ermelinda;Mourinho;08/02/1979
Ernesto;Branco;16/02/1993
Ernesto;Bulhões;23/01/1992
Ernesto;Cavadas;20/10/2000
Ernesto;Coito;04/02/1984
Ernesto;Cunha;14/10/2000
Ernesto;Lamego;14/05/1966
Ernesto;López;25/01/1971
Ernesto;Paes;21/05/1998
Ernesto;Pérez;24/01/1992
Esmeralda;Beltrão;12/07/1989
Esmeralda;Corrêa;04/02/1963
Esmeralda;Fragoso;25/08/1967
Esmeralda;Peroba;08/11/1992
Esmeralda;Vilalobos;10/02/1996
Esperança;Cachão;20/03/1989
Esperança;Campelo;12/11/1970
Esperança;Farinha;01/05/1996
Esperança;Ferreira;19/04/1965
Esperança;Franco;21/09/1991
Esperança;Garcés;15/07/1983
Estanislau;Furquim;05/01/1999
Estanislau;Manso;09/02/1976
Estanislau;Serpa;22/09/1960
Estanislau;Valgueiro;21/04/1981
Estanislau;Ximenes;24/07/1985
Estefânia;Grillo;09/02/1979
Estefânia;Lameiras;07/09/1984
Estefânia;Picanço;13/11/1971
Estefânia;Ramalho;22/10/1985
Estefânia;Salomão;25/11/1998
Estela;Gois;04/09/1988
